Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/MessageHeader-DemographicsCodingHeader-Example1.json	639	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-DemographicsCodingUpdateHeader-Example1.json	658	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-ExtractionErrorHeader-Example1.json	714	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-StatusHeader-Example1.json	589	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-SubmissionHeader-Example1.json	524	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-UpdateHeader-Example1.json	523	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-VoidHeader-Example1.json	511	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/Observation-ActivityAtTimeOfDeath-Example1.json	641	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Observation-AutomatedUnderlyingCauseOfDeath-Example1.json	564	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/Observation-AutopsyPerformedIndicator-Example1.json	1004	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0
fsh-generated/resources/Observation-BirthRecordIdentifier-Example1.json	908	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0
fsh-generated/resources/Observation-CauseOfDeathPart1-Example1.json	1005	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0
fsh-generated/resources/Observation-CauseOfDeathPart1-Example2.json	993	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/Observation-CauseOfDeathPart2-Example1.json	562	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	0	0	0
fsh-generated/resources/Observation-CodedRaceAndEthnicity-Example1.json	2732	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	0	0
fsh-generated/resources/Observation-DeathDate-Example1.json	2099	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
fsh-generated/resources/Observation-DeathDate-Example2.json	2359	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	23	0	0	0	0	0	0
fsh-generated/resources/Observation-DeathDate-Example3.json	1618	2	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	10	13	0	0	0	0	0	0
fsh-generated/resources/Observation-DecedentAge-Example1.json	896	3	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	20	0	0	0	0	0	0
fsh-generated/resources/Observation-DecedentDispositionMethod-Example1.json	681	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	26	0	0	0	0	0	0
fsh-generated/resources/Observation-DecedentEducationLevel-Example1.json	642	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/Observation-DecedentMilitaryService-Example1.json	596	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0
fsh-generated/resources/Observation-DecedentPregnancyStatus-Example1.json	1054	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/Observation-DecedentUsualWork-Example1.json	713	3	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
fsh-generated/resources/Observation-DecedentUsualWork-Example2.json	713	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/Observation-EmergingIssues-Example1.json	1426	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0
fsh-generated/resources/Observation-EntityAxisCauseOfDeath-Example1.json	1027	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/Observation-EntityAxisCauseOfDeath-Example2.json	1027	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0
fsh-generated/resources/Observation-EntityAxisCauseOfDeath-Example3.json	1263	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/Observation-EntityAxisCauseOfDeath-Example4.json	1266	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0
fsh-generated/resources/Observation-ExaminerContacted-Example1.json	583	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/Observation-InjuryIncident-Example1.json	1565	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0
fsh-generated/resources/Observation-InjuryIncident-Example2.json	1511	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0
fsh-generated/resources/Observation-InputRaceAndEthnicity-Example1.json	6274	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	28	15	0	0	0	0	0	1
fsh-generated/resources/Observation-MannerOfDeath-Example1.json	657	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	0	0	0
fsh-generated/resources/Observation-ManualUnderlyingCauseOfDeath-Example1.json	558	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0
fsh-generated/resources/Observation-PlaceOfInjury-Example1.json	543	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Observation-RecordAxisCauseOfDeath-Example1.json	796	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/Observation-RecordAxisCauseOfDeath-Example2.json	796	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/Observation-SurgeryDate-Example1.json	424	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0
fsh-generated/resources/Observation-TobaccoUseContributedToDeath-Example1.json	651	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/OperationOutcome-Outcome-Example1.json	377	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0
fsh-generated/resources/Organization-FuneralHome-Example1.json	665	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
fsh-generated/resources/Parameters-AliasParameters-Example1.json	1051	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	0	0	0	0	0	0
fsh-generated/resources/Parameters-CodingStatusValues-Example1.json	1340	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0
fsh-generated/resources/Parameters-Parameters-Example1.json	527	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0
fsh-generated/resources/Parameters-StatusParameters-Example1.json	617	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0
fsh-generated/resources/Parameters-VoidParameters-Example1.json	599	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0
fsh-generated/resources/Patient-Decedent-Example1.json	4017	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Patient-Decedent-Example2.json	4832	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	10	0	0	0	0	1	0
fsh-generated/resources/Patient-Decedent-Example3.json	1945	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/Practitioner-Certifier-Example1.json	796	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Practitioner-Mortician-Example1.json	431	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0
fsh-generated/resources/Procedure-DeathCertification-Example1.json	1105	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0
fsh-generated/resources/Procedure-DeathCertification-Example2.json	1094	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-DecedentFather-Example1.json	642	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-DecedentMother-Example1.json	602	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-DecedentSpouse-Example1.json	648	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-VRM-AcknowledgementHeader.json	2506	4	0	0	0	0	0	77	0	94	0	0	0	0	0	0	0	1	0	0	174	1305	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-VRM-AcknowledgementMessage.json	3019	4	0	0	0	0	0	134	0	112	0	0	0	0	0	0	0	0	0	0	324	855	0	0	0	5	0	2
fsh-generated/resources/StructureDefinition-VRM-AliasHeader.json	2091	3	0	0	0	0	0	99	0	56	0	0	0	0	0	0	0	1	0	0	176	308	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-VRM-AliasParameters.json	12946	11	0	0	0	0	0	98	0	114	0	0	0	0	0	0	0	0	0	0	391	503	0	0	0	5	1	2
fsh-generated/resources/StructureDefinition-VRM-CauseOfDeathCodingHeader.json	2487	3	0	0	0	0	0	75	0	84	0	0	0	0	0	0	0	0	0	0	168	289	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-VRM-CauseOfDeathCodingMessage.json	3616	5	0	0	0	0	0	177	0	148	0	0	0	0	0	0	0	1	0	0	407	685	0	0	0	7	0	15
fsh-generated/resources/StructureDefinition-VRM-CauseOfDeathCodingUpdateHeader.json	2533	3	0	0	0	0	0	143	0	51	0	0	0	0	0	0	0	1	0	0	166	286	0	0	0	3	0	2
fsh-generated/resources/StructureDefinition-VRM-CauseOfDeathCodingUpdateMessage.json	3700	4	0	0	0	0	0	233	0	128	0	0	0	0	0	0	0	0	0	0	418	605	0	0	0	6	0	2
fsh-generated/resources/StructureDefinition-VRM-DeathRecordAliasMessage.json	2953	4	0	0	0	0	0	129	0	98	0	0	1	0	0	0	0	1	0	0	331	484	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-VRM-DeathRecordSubmissionMessage.json	3691	4	0	0	0	0	0	169	0	136	0	0	0	0	0	0	0	1	0	0	412	580	0	0	0	7	0	2
fsh-generated/resources/StructureDefinition-VRM-DeathRecordUpdateMessage.json	3656	4	1	0	0	0	0	190	1	127	0	0	0	0	0	0	0	1	0	0	396	585	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-VRM-DeathRecordVoidMessage.json	2961	4	0	0	0	0	0	144	0	108	0	0	0	0	0	0	0	0	0	0	314	527	0	0	0	6	0	2
fsh-generated/resources/StructureDefinition-VRM-DemographicsCodingHeader.json	2483	3	0	0	0	0	0	57	0	50	0	0	0	0	0	0	0	1	0	0	164	258	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-VRM-DemographicsCodingMessage.json	3605	4	0	0	0	0	0	151	0	143	0	0	0	0	0	0	0	1	0	0	398	572	0	0	0	7	0	13
fsh-generated/resources/StructureDefinition-VRM-DemographicsCodingUpdateHeader.json	2522	4	0	0	0	0	0	69	0	56	0	0	0	0	0	0	0	0	0	0	168	228	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-VRM-DemographicsCodingUpdateMessage.json	3657	4	0	0	0	0	0	152	0	137	0	0	0	0	0	0	0	1	0	0	393	578	0	0	0	7	0	2
fsh-generated/resources/StructureDefinition-VRM-ExtractionErrorHeader.json	2875	4	0	0	0	0	0	61	0	53	0	0	0	0	0	0	0	0	0	0	174	227	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-VRM-ExtractionErrorMessage.json	3728	4	0	0	0	0	0	151	0	158	0	0	0	0	0	0	0	1	0	0	401	560	0	0	0	7	1	2
fsh-generated/resources/StructureDefinition-VRM-MessageParameters.json	5932	6	0	0	0	0	0	47	0	50	0	0	0	0	0	0	0	0	0	0	195	205	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-VRM-Outcome.json	880	2	0	0	0	0	0	24	0	23	0	0	1	0	0	0	0	1	0	0	76	158	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-VRM-StatusHeader.json	2465	4	0	0	0	0	0	92	0	52	0	0	0	0	0	0	0	0	0	0	168	225	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-VRM-StatusMessage.json	2939	3	0	0	0	0	0	141	0	109	0	0	0	0	0	0	0	1	0	0	323	520	0	0	0	5	0	2
fsh-generated/resources/StructureDefinition-VRM-StatusParameters.json	6936	7	0	0	0	0	0	52	0	64	0	0	0	0	0	0	0	0	0	0	221	230	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-VRM-SubmissionHeader.json	2091	3	0	0	0	0	0	51	0	51	0	0	0	0	0	0	0	0	0	0	159	229	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-VRM-UpdateHeader.json	2089	3	0	0	0	0	0	51	0	51	0	0	0	0	0	0	0	1	0	0	157	228	0	0	0	3	0	5
fsh-generated/resources/StructureDefinition-VRM-VoidHeader.json	2095	3	0	0	0	0	0	51	0	57	0	0	0	0	0	0	0	0	0	0	157	229	0	0	0	3	0	3
fsh-generated/resources/StructureDefinition-VRM-VoidParameters.json	7003	6	0	0	0	0	0	52	0	54	0	0	0	0	0	0	0	0	0	0	223	218	0	0	0	3	0	4
fsh-generated/resources/ValueSet-VRM-Status-vs.json	447	2	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	5	2285	0	0	0	0	0	0
