URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://cdc.gov/nchs/nvss/fhir/vital-records-messaging/ValueSet/VRM-PregnancyOutcomes-vs,3.0.0-Preview1,draft,,PregnancyOutcomesVS,Pregnancy Outcome Values,"Pregnancy Outcome Values","StructureDefinition/VRM-RecentPregnancyParameters","THO (V3),SCT,Internal"
http://cdc.gov/nchs/nvss/fhir/vital-records-messaging/ValueSet/VRM-RequestHeaderURI-vs,3.0.0-Preview1,draft,,RequestURIVS,Request MessageHeader URI Values,"Request MessageHeader URI Values",,"Internal"
http://cdc.gov/nchs/nvss/fhir/vital-records-messaging/ValueSet/VRM-Status-vs,3.0.0-Preview1,draft,,StatusVS,Status Codes Values,"Status Codes Values","StructureDefinition/VRM-StatusParameters","Internal"
http://cdc.gov/nchs/nvss/fhir/vital-records-messaging/ValueSet/VRM-StatusHeaderURI-vs,3.0.0-Preview1,draft,,StatusURIVS,Status MessageHeader URI Values,"Status MessageHeader URI Values","StructureDefinition/VRM-StatusHeader","Internal"
http://cdc.gov/nchs/nvss/fhir/vital-records-messaging/ValueSet/VRM-SubmissionHeaderURI-vs,3.0.0-Preview1,draft,,SubmissionURIVS,Submission MessageHeader URI Values,"Submission MessageHeader URI Values","StructureDefinition/VRM-SubmissionHeader","Internal"
http://cdc.gov/nchs/nvss/fhir/vital-records-messaging/ValueSet/VRM-UpdateHeaderURI-vs,3.0.0-Preview1,draft,,UpdateURIVS,Update MessageHeader URI Values,"Update MessageHeader URI Values","StructureDefinition/VRM-UpdateHeader","Internal"
http://cdc.gov/nchs/nvss/fhir/vital-records-messaging/ValueSet/VRM-VOIDHeaderURI-vs,3.0.0-Preview1,draft,,VoidURIVS,Void MessageHeader URI Values,"Void MessageHeader URI Values","StructureDefinition/VRM-VoidHeader","Internal"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/VRM-birth-record-identifier-child,StructureDefinition/VRM-fetal-death-record-identifier","SCT"
http://hl7.org/fhir/ValueSet/bundle-type,4.0.1,active,"2.16.840.1.113883.4.642.3.620",BundleType,BundleType,"Indicates the purpose of a bundle - how it is intended to be used.","StructureDefinition/VRM-CauseOfDeathCodingUpdateMessage,StructureDefinition/VRM-AcknowledgementMessage,StructureDefinition/VRM-CodedCauseOfFetalDeathMessage,StructureDefinition/VRM-VoidMessage,StructureDefinition/VRM-maternal-linkage-content-bundle,StructureDefinition/VRM-MaternalLinkageRequestMessage,StructureDefinition/VRM-CodedCauseOfFetalDeathUpdateMessage,StructureDefinition/VRM-DemographicsCodingMessage,StructureDefinition/VRM-StatusMessage,StructureDefinition/VRM-DemographicsCodingUpdateMessage,StructureDefinition/VRM-BirthReportMessage,StructureDefinition/VRM-ExtractionErrorMessage,StructureDefinition/VRM-DeathRecordSubmissionMessage,StructureDefinition/VRM-IndustryOccupationCodingMessage,StructureDefinition/VRM-DeathRecordUpdateMessage,StructureDefinition/VRM-FetalDeathReportUpdateMessage,StructureDefinition/VRM-FetalDeathReportMessage,StructureDefinition/VRM-MaternalLinkageSubmissionMessage,StructureDefinition/VRM-IndustryOccupationCodingUpdateMessage,StructureDefinition/VRM-MaternalLinkageUpdateMessage,StructureDefinition/VRM-BirthReportUpdateMessage,StructureDefinition/VRM-DeathRecordAliasMessage,StructureDefinition/VRM-CauseOfDeathCodingMessage,StructureDefinition/VRM-MessageBundle","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/VRM-birth-record-identifier-child,StructureDefinition/VRM-fetal-death-record-identifier","THO"
http://hl7.org/fhir/ValueSet/http-verb,4.0.1,active,"2.16.840.1.113883.4.642.3.624",HTTPVerb,HTTPVerb,"HTTP verbs (in the HTTP command line). See [HTTP rfc](https://tools.ietf.org/html/rfc7231) for details.","StructureDefinition/VRM-CauseOfDeathCodingUpdateMessage,StructureDefinition/VRM-AcknowledgementMessage,StructureDefinition/VRM-CodedCauseOfFetalDeathMessage,StructureDefinition/VRM-VoidMessage,StructureDefinition/VRM-maternal-linkage-content-bundle,StructureDefinition/VRM-MaternalLinkageRequestMessage,StructureDefinition/VRM-CodedCauseOfFetalDeathUpdateMessage,StructureDefinition/VRM-DemographicsCodingMessage,StructureDefinition/VRM-StatusMessage,StructureDefinition/VRM-DemographicsCodingUpdateMessage,StructureDefinition/VRM-BirthReportMessage,StructureDefinition/VRM-ExtractionErrorMessage,StructureDefinition/VRM-DeathRecordSubmissionMessage,StructureDefinition/VRM-IndustryOccupationCodingMessage,StructureDefinition/VRM-DeathRecordUpdateMessage,StructureDefinition/VRM-FetalDeathReportUpdateMessage,StructureDefinition/VRM-FetalDeathReportMessage,StructureDefinition/VRM-MaternalLinkageSubmissionMessage,StructureDefinition/VRM-IndustryOccupationCodingUpdateMessage,StructureDefinition/VRM-MaternalLinkageUpdateMessage,StructureDefinition/VRM-BirthReportUpdateMessage,StructureDefinition/VRM-DeathRecordAliasMessage,StructureDefinition/VRM-CauseOfDeathCodingMessage,StructureDefinition/VRM-MessageBundle","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/VRM-maternal-linkage-content-bundle","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/VRM-maternal-linkage-content-bundle","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/issue-severity,4.0.1,active,"2.16.840.1.113883.4.642.3.408",IssueSeverity,IssueSeverity,"How the issue affects the success of the action.","StructureDefinition/VRM-Outcome","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/issue-type,4.0.1,active,"2.16.840.1.113883.4.642.3.410",IssueType,IssueType,"A code that describes the type of issue.","StructureDefinition/VRM-Outcome","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/VRM-CauseOfDeathCodingHeader,StructureDefinition/VRM-IndustryOccupationCodingHeader,StructureDefinition/VRM-ExtractionErrorHeader,StructureDefinition/VRM-CodedCauseOfFetalDeathUpdateMessage,StructureDefinition/VRM-DemographicsCodingMessage,StructureDefinition/VRM-StatusMessage,StructureDefinition/VRM-ExtractionErrorMessage,StructureDefinition/VRM-MessageParameters,StructureDefinition/VRM-UpdateHeader,StructureDefinition/VRM-DeathRecordSubmissionMessage,StructureDefinition/VRM-VoidParameters,StructureDefinition/VRM-birth-record-identifier-child,StructureDefinition/VRM-FetalDeathReportUpdateMessage,StructureDefinition/VRM-IndustryOccupationCodingUpdateMessage,StructureDefinition/VRM-IndustryOccupationCodingUpdateHeader,StructureDefinition/VRM-CauseOfDeathCodingMessage,StructureDefinition/VRM-StatusParameters,StructureDefinition/VRM-CauseOfDeathCodingUpdateMessage,StructureDefinition/VRM-AcknowledgementMessage,StructureDefinition/VRM-CodedCauseOfFetalDeathMessage,StructureDefinition/VRM-Outcome,StructureDefinition/VRM-VoidMessage,StructureDefinition/VRM-maternal-linkage-content-bundle,StructureDefinition/VRM-MaternalLinkageRequestMessage,StructureDefinition/VRM-VoidHeader,StructureDefinition/VRM-DemographicsCodingUpdateHeader,StructureDefinition/VRM-DemographicsCodingHeader,StructureDefinition/VRM-DemographicsCodingUpdateMessage,StructureDefinition/VRM-BirthReportMessage,StructureDefinition/VRM-StatusHeader,StructureDefinition/VRM-AliasHeader,StructureDefinition/VRM-IndustryOccupationCodingMessage,StructureDefinition/VRM-AliasParameters,StructureDefinition/VRM-DeathRecordUpdateMessage,StructureDefinition/VRM-AcknowledgementHeader,StructureDefinition/VRM-FetalDeathReportMessage,StructureDefinition/VRM-MaternalLinkageSubmissionMessage,StructureDefinition/VRM-MaternalLinkageUpdateMessage,StructureDefinition/VRM-BirthReportUpdateMessage,StructureDefinition/VRM-RecentPregnancyParameters,StructureDefinition/VRM-DeathRecordAliasMessage,StructureDefinition/VRM-CauseOfDeathCodingUpdateHeader,StructureDefinition/VRM-fetal-death-record-identifier,StructureDefinition/VRM-SubmissionHeader,StructureDefinition/VRM-MessageBundle,StructureDefinition/VRM-MaternalLinkageRequestHeader","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/message-events,4.0.1,active,"2.16.840.1.113883.4.642.3.26",MessageEvent,MessageEvent,"One of the message events defined as part of this version of FHIR.","StructureDefinition/VRM-CauseOfDeathCodingHeader,StructureDefinition/VRM-IndustryOccupationCodingHeader,StructureDefinition/VRM-ExtractionErrorHeader,StructureDefinition/VRM-VoidHeader,StructureDefinition/VRM-DemographicsCodingHeader,StructureDefinition/VRM-DemographicsCodingUpdateHeader,StructureDefinition/VRM-UpdateHeader,StructureDefinition/VRM-StatusHeader,StructureDefinition/VRM-AliasHeader,StructureDefinition/VRM-AcknowledgementHeader,StructureDefinition/VRM-IndustryOccupationCodingUpdateHeader,StructureDefinition/VRM-CauseOfDeathCodingUpdateHeader,StructureDefinition/VRM-SubmissionHeader,StructureDefinition/VRM-MaternalLinkageRequestHeader","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/message-reason-encounter,4.0.1,draft,"2.16.840.1.113883.4.642.3.378",ExampleMessageReasonCodes,Example Message Reason Codes,"Example Message Reasons. These are the set of codes that might be used an updating an encounter using admin-update.","StructureDefinition/VRM-CauseOfDeathCodingHeader,StructureDefinition/VRM-IndustryOccupationCodingHeader,StructureDefinition/VRM-ExtractionErrorHeader,StructureDefinition/VRM-VoidHeader,StructureDefinition/VRM-DemographicsCodingHeader,StructureDefinition/VRM-DemographicsCodingUpdateHeader,StructureDefinition/VRM-UpdateHeader,StructureDefinition/VRM-StatusHeader,StructureDefinition/VRM-AliasHeader,StructureDefinition/VRM-AcknowledgementHeader,StructureDefinition/VRM-IndustryOccupationCodingUpdateHeader,StructureDefinition/VRM-CauseOfDeathCodingUpdateHeader,StructureDefinition/VRM-SubmissionHeader,StructureDefinition/VRM-MaternalLinkageRequestHeader","THO"
http://hl7.org/fhir/ValueSet/observation-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.403",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","StructureDefinition/VRM-birth-record-identifier-child,StructureDefinition/VRM-fetal-death-record-identifier","THO"
http://hl7.org/fhir/ValueSet/observation-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.396",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/VRM-birth-record-identifier-child,StructureDefinition/VRM-fetal-death-record-identifier","LOINC"
http://hl7.org/fhir/ValueSet/observation-interpretation,4.0.1,active,"2.16.840.1.113883.4.642.3.399",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/VRM-birth-record-identifier-child,StructureDefinition/VRM-fetal-death-record-identifier","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-methods,4.0.1,draft,"2.16.840.1.113883.4.642.3.395",ObservationMethods,Observation Methods,"Observation Method codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 272394005 (Technique (qualifier value)) or is-a 129264002 (Action (qualifier value)) or is-a 386053000 (Evaluation procedure(procedure))","StructureDefinition/VRM-birth-record-identifier-child,StructureDefinition/VRM-fetal-death-record-identifier","SCT"
http://hl7.org/fhir/ValueSet/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.3.400",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","StructureDefinition/VRM-birth-record-identifier-child,StructureDefinition/VRM-fetal-death-record-identifier","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/operation-outcome,4.0.1,draft,"2.16.840.1.113883.4.642.3.412",OperationOutcomeCodes,Operation Outcome Codes,"Operation Outcome codes used by FHIR test servers (see Implementation file translations.xml)","StructureDefinition/VRM-Outcome","THO"
http://hl7.org/fhir/ValueSet/referencerange-appliesto,4.0.1,draft,"2.16.840.1.113883.4.642.3.407",ObservationReferenceRangeAppliesToCodes,Observation Reference Range Applies To Codes,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to.","StructureDefinition/VRM-birth-record-identifier-child,StructureDefinition/VRM-fetal-death-record-identifier","SCT"
http://hl7.org/fhir/ValueSet/referencerange-meaning,4.0.1,draft,"2.16.840.1.113883.4.642.3.397",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","StructureDefinition/VRM-birth-record-identifier-child,StructureDefinition/VRM-fetal-death-record-identifier","THO"
http://hl7.org/fhir/ValueSet/response-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.380",ResponseType,ResponseType,"The kind of response to a message.","StructureDefinition/VRM-CauseOfDeathCodingHeader,StructureDefinition/VRM-IndustryOccupationCodingHeader,StructureDefinition/VRM-ExtractionErrorHeader,StructureDefinition/VRM-VoidHeader,StructureDefinition/VRM-DemographicsCodingHeader,StructureDefinition/VRM-DemographicsCodingUpdateHeader,StructureDefinition/VRM-UpdateHeader,StructureDefinition/VRM-StatusHeader,StructureDefinition/VRM-AliasHeader,StructureDefinition/VRM-AcknowledgementHeader,StructureDefinition/VRM-IndustryOccupationCodingUpdateHeader,StructureDefinition/VRM-CauseOfDeathCodingUpdateHeader,StructureDefinition/VRM-SubmissionHeader,StructureDefinition/VRM-MaternalLinkageRequestHeader","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/search-entry-mode,4.0.1,active,"2.16.840.1.113883.4.642.3.622",SearchEntryMode,SearchEntryMode,"Why an entry is in the result set - whether it's included as a match or because of an _include requirement, or to convey information or warning information about the search process.","StructureDefinition/VRM-CauseOfDeathCodingUpdateMessage,StructureDefinition/VRM-AcknowledgementMessage,StructureDefinition/VRM-CodedCauseOfFetalDeathMessage,StructureDefinition/VRM-VoidMessage,StructureDefinition/VRM-maternal-linkage-content-bundle,StructureDefinition/VRM-MaternalLinkageRequestMessage,StructureDefinition/VRM-CodedCauseOfFetalDeathUpdateMessage,StructureDefinition/VRM-DemographicsCodingMessage,StructureDefinition/VRM-StatusMessage,StructureDefinition/VRM-DemographicsCodingUpdateMessage,StructureDefinition/VRM-BirthReportMessage,StructureDefinition/VRM-ExtractionErrorMessage,StructureDefinition/VRM-DeathRecordSubmissionMessage,StructureDefinition/VRM-IndustryOccupationCodingMessage,StructureDefinition/VRM-DeathRecordUpdateMessage,StructureDefinition/VRM-FetalDeathReportUpdateMessage,StructureDefinition/VRM-FetalDeathReportMessage,StructureDefinition/VRM-MaternalLinkageSubmissionMessage,StructureDefinition/VRM-IndustryOccupationCodingUpdateMessage,StructureDefinition/VRM-MaternalLinkageUpdateMessage,StructureDefinition/VRM-BirthReportUpdateMessage,StructureDefinition/VRM-DeathRecordAliasMessage,StructureDefinition/VRM-CauseOfDeathCodingMessage,StructureDefinition/VRM-MessageBundle","hl7.fhir.r4.core"
http://hl7.org/fhir/us/vr-common-library/ValueSet/ValueSet-jurisdiction-vr,2.0.0,active,,ValueSetJurisdictionVitalRecords,Value Set - Jurisdictions Vital Records,"This valueset contains the set of codes used to represent 2 Letter Codes for all 57 Jurisdictions Reporting Deaths to NCHS","StructureDefinition/VRM-StatusParameters,StructureDefinition/VRM-VoidParameters,StructureDefinition/VRM-AliasParameters,StructureDefinition/VRM-birth-record-identifier-child,StructureDefinition/VRM-MessageParameters,StructureDefinition/VRM-fetal-death-record-identifier","hl7.fhir.us.vr-common-library"
http://hl7.org/fhir/us/vrdr/ValueSet/vrdr-death-pregnancy-status-vs,3.0.0,active,"2.16.840.1.113883.4.642.40.10.48.8",DeathPregnancyStatusVS,Death Pregnancy Status ValueSet,"A set of codes that reflect whether the decedent was pregnant at or around the time of death. Based on [Pregnancy Status (NCHS)[2.16.840.1.114222.4.11.6003]](https://phinvads.cdc.gov/vads/ViewValueSet.action?oid=2.16.840.1.114222.4.11.6003).","StructureDefinition/VRM-RecentPregnancyParameters","THO (V3),hl7.fhir.us.vrdr"
