Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Bundle-MaternalLinkageBundle-BirthPendingCert.json	2896	24	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	140	99	0	0	0	0	0	0
fsh-generated/resources/Bundle-MaternalLinkageBundle-EctopicPregnancy.json	1500	15	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	113	0	0	0	0	0	0
fsh-generated/resources/Bundle-MaternalLinkageBundle-Extensive-PluralBirthAndFetalDeathWithCert.json	9940	13	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	329	142	0	0	0	0	0	0
fsh-generated/resources/Bundle-MaternalLinkageBundle-FetalDeathWithCertPending.json	2941	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	182	0	0	0	0	0	0
fsh-generated/resources/Bundle-MaternalLinkageBundle-PluralBirthAndFetalDeathWithCert.json	8860	28	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	277	160	0	0	0	0	0	0
fsh-generated/resources/Bundle-MaternalLinkageBundle-PluralBirthWithCert.json	5377	32	15	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	199	119	0	0	0	0	0	0
fsh-generated/resources/Bundle-MaternalLinkageRequestMessage-Example1.json	1852	20	11	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	147	137	0	0	0	0	0	0
fsh-generated/resources/Bundle-MaternalLinkageSubmissionMessage-Example1.json	6287	21	13	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	194	160	0	0	0	0	0	0
fsh-generated/resources/Bundle-MaternalLinkageUpdateMessage-Example1.json	6263	19	3	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	180	167	0	0	0	0	0	0
fsh-generated/resources/Bundle-ParentalDemographicsCodingMessage-Example1.json	3787	3	16	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	160	177	0	0	2	0	0	0
fsh-generated/resources/Bundle-ParentalDemographicsCodingUpdateMessage-Example1.json	3824	17	2	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	140	143	0	0	0	0	0	0
fsh-generated/resources/Bundle-StatusMessage-Example1.json	2076	15	15	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	154	132	0	0	0	0	0	0
fsh-generated/resources/Bundle-UpdateMessage-Example1.json	3586	6	5	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	165	167	0	0	0	0	0	0
fsh-generated/resources/Bundle-VoidMessage-Example1.json	1948	26	14	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	175	162	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Payload-version-cs.json	812	14	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	118	1239	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-VRM-MessageHeaderURI-cs.json	8522	1	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	500	271	0	0	0	15	0	0
fsh-generated/resources/CodeSystem-VRM-Status-cs.json	1728	18	0	0	0	0	0	0	4	64	0	0	0	0	0	0	0	0	0	0	148	210	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-VRM-coded-pregnancy-status-cs.json	607	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	138	192	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-VRM-observation-cs.json	735	15	0	0	12	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	114	168	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-AcknowledgementHeader-Example1.json	647	16	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	123	119	0	0	1	0	0	0
fsh-generated/resources/MessageHeader-AcknowledgementHeader-Example2.json	754	16	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	127	121	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-AliasHeader-Example1.json	532	22	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	113	119	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-BirthReportHeader-Example1.json	628	17	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	105	121	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-BirthReportUpdateHeader-Example1.json	637	21	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	112	114	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-CauseOfDeathCodingHeader-Example1.json	733	20	0	0	2	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	110	130	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-CauseOfDeathCodingUpdateHeader-Example1.json	752	15	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	108	127	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-CodedCauseOfFetalDeathHeader-Example1.json	741	20	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	109	130	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-CodedCauseOfFetalDeathUpdateHeader-Example1.json	762	17	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	134	157	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-DeathRecordSubmissionHeaderExample1.json	642	20	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	108	134	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-DemographicsCodingHeader-Example1.json	733	20	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	121	127	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-DemographicsCodingUpdateHeader-Example1.json	752	7	0	0	2	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	104	122	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-ExtractionErrorHeader-Example1.json	770	20	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	102	130	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-FetalDeathReportHeader-Example1.json	627	21	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	111	129	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-FetalDeathReportUpdateHeader-Example1.json	636	13	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	120	185	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-IndustryOccupationCodingHeader-Example1.json	751	6	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	125	134	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-IndustryOccupationCodingUpdateHeader-Example1.json	770	16	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	119	120	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-MaternalLinkageRequestHeaderExample1.json	578	17	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	96	101	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-MaternalLinkageSubmissionHeaderExample1.json	669	20	0	0	2	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	134	142	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-MaternalLinkageUpdateHeaderExample1.json	657	10	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	126	119	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-ParentalDemographicsCodingHeader-Example1.json	748	18	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	134	131	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-ParentalDemographicsCodingUpdateHeader-Example1.json	767	19	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	132	123	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-StatusHeader-Example1.json	617	22	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	90	128	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-SubmissionHeader-Example1.json	623	18	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	118	129	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-UpdateHeader-Example1.json	622	13	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	126	140	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-VoidHeader-Example1.json	539	22	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	114	126	0	0	0	0	0	0
fsh-generated/resources/Observation-BirthRecordIdentifierChild-Example1.json	1382	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	92	0	0	2	0	0	0
fsh-generated/resources/Observation-BirthRecordIdentifierChild-Example2.json	1382	23	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	126	97	0	0	0	1	0	0
fsh-generated/resources/Observation-BirthRecordIdentifierChild-ExtensiveExample1.json	1391	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	98	0	0	0	0	0	0
fsh-generated/resources/Observation-BirthRecordIdentifierChild-ExtensiveExample2.json	1391	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	115	0	0	0	0	0	0
fsh-generated/resources/Observation-BirthRecordIdentifierChildNoCert-Example1.json	976	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	106	0	0	0	0	0	0
fsh-generated/resources/Observation-FetalDeathRecordIdentifier-Example1.json	1387	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	112	0	0	1	0	0	0
fsh-generated/resources/Observation-FetalDeathRecordIdentifier-Example2.json	1387	20	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	100	96	0	0	0	0	0	0
fsh-generated/resources/Observation-FetalDeathRecordIdentifier-ExtensiveExample1.json	1396	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	98	0	0	0	0	0	0
fsh-generated/resources/Observation-FetalDeathRecordIdentifier-ExtesnvieExample2.json	984	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	100	0	0	0	0	0	0
fsh-generated/resources/Observation-FetalDeathRecordIdentifierNoCert-Example3.json	981	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	87	0	0	0	0	0	0
fsh-generated/resources/Observation-FetalDeathRecordIdentifierNoCert-Example4.json	1010	18	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	107	108	0	0	0	0	0	0
fsh-generated/resources/OperationOutcome-Outcome-Example1.json	377	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	67	104	0	0	0	0	0	0
fsh-generated/resources/OperationOutcome-Outcome-Example2.json	447	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	88	0	0	0	0	0	0
fsh-generated/resources/Parameters-AliasParameters-Example1.json	1051	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	93	0	0	0	0	0	0
fsh-generated/resources/Parameters-Parameters-Example1.json	610	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	113	0	0	0	0	0	2
fsh-generated/resources/Parameters-ParametersBirth-Example1.json	615	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	110	0	0	0	0	0	0
fsh-generated/resources/Parameters-ParametersDeathExample1.json	459	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	96	0	0	1	0	0	0
fsh-generated/resources/Parameters-ParametersFD-Example2.json	612	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	88	0	0	0	0	0	0
fsh-generated/resources/Parameters-ParametersLinkage-EctopicPregnancy.json	818	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	102	0	0	0	0	0	0
fsh-generated/resources/Parameters-ParametersLinkage-Extensive-PluralBirthAndFetalDeath.json	1402	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	97	0	0	0	0	0	0
fsh-generated/resources/Parameters-ParametersLinkage-FetalDeathWithCertPending.json	816	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	101	0	0	0	0	0	0
fsh-generated/resources/Parameters-ParametersLinkage-LiveBirthWithCert.json	822	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	88	0	0	0	0	0	0
fsh-generated/resources/Parameters-ParametersLinkage-LiveBirthWithPendingCert.json	1195	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	95	0	0	0	0	0	0
fsh-generated/resources/Parameters-ParametersLinkage-LiveBirthWithoutCert.json	1186	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	105	0	0	0	0	0	0
fsh-generated/resources/Parameters-ParametersLinkage-PluralBirthAndFetalDeath.json	966	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	105	0	0	0	0	0	0
fsh-generated/resources/Parameters-ParametersLinkage-PluralBirthWithCert.json	831	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	107	0	0	0	0	0	0
fsh-generated/resources/Parameters-StatusParameters-Example1.json	617	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	110	0	0	0	0	0	0
fsh-generated/resources/Parameters-VoidParameters-Example1.json	599	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	95	0	0	1	0	0	0
fsh-generated/resources/StructureDefinition-VRM-AcknowledgementHeader.json	2287	20	0	202	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	1746	1555	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-VRM-AcknowledgementMessage.json	3231	20	0	271	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	4328	1980	0	0	0	18	0	0
fsh-generated/resources/StructureDefinition-VRM-AliasHeader.json	1751	18	0	161	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	1639	1021	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-VRM-AliasParameters.json	15165	16	0	79	0	0	0	0	0	106	0	0	0	0	0	0	0	15	0	0	9160	1712	0	0	0	31	0	0
fsh-generated/resources/StructureDefinition-VRM-BirthReportMessage.json	3298	16	0	228	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	5720	2040	0	0	0	26	0	0
fsh-generated/resources/StructureDefinition-VRM-BirthReportUpdateMessage.json	3332	18	0	269	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	6004	2993	0	0	0	15	7	0
fsh-generated/resources/StructureDefinition-VRM-CauseOfDeathCodingHeader.json	2088	19	0	70	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	1897	2627	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-VRM-CauseOfDeathCodingMessage.json	3298	20	0	184	0	0	0	0	0	79	0	0	5	0	0	0	0	6	0	0	5992	2550	0	0	0	19	0	0
fsh-generated/resources/StructureDefinition-VRM-CauseOfDeathCodingUpdateHeader.json	2126	19	0	71	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	1627	1171	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-VRM-CauseOfDeathCodingUpdateMessage.json	3382	14	0	159	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	4359	1512	0	0	0	20	0	5
fsh-generated/resources/StructureDefinition-VRM-CodedCauseOfFetalDeathMessage.json	3470	9	0	159	0	0	0	0	0	53	0	0	2	0	0	0	0	0	0	0	4121	1400	0	0	0	20	0	1
fsh-generated/resources/StructureDefinition-VRM-CodedCauseOfFetalDeathUpdateMessage.json	3514	27	0	168	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	4325	1288	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-VRM-DeathRecordAliasMessage.json	2624	16	0	151	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	3130	1240	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-VRM-DeathRecordSubmissionMessage.json	3872	16	0	204	0	0	0	0	0	89	0	0	0	0	0	0	0	9	0	0	5124	2299	0	0	0	22	0	0
fsh-generated/resources/StructureDefinition-VRM-DeathRecordUpdateMessage.json	3339	19	0	165	0	0	0	0	0	85	0	0	0	0	0	0	0	1	0	0	4358	2260	0	0	0	25	0	0
fsh-generated/resources/StructureDefinition-VRM-DemographicsCodingHeader.json	2069	20	0	79	0	0	0	0	0	79	0	0	0	0	0	0	0	2	0	0	1752	1608	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-VRM-DemographicsCodingMessage.json	3290	20	0	160	0	0	0	0	0	74	0	0	0	0	0	0	0	1	0	0	4274	1639	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-VRM-DemographicsCodingUpdateHeader.json	2107	20	0	74	13	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	1745	899	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-VRM-DemographicsCodingUpdateMessage.json	3342	16	0	155	1	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	4209	1323	0	0	0	17	0	0
fsh-generated/resources/StructureDefinition-VRM-ExtractionErrorHeader.json	2655	17	0	66	0	0	0	0	0	31	0	0	0	0	0	0	0	6	0	0	1795	977	0	0	0	13	0	3
fsh-generated/resources/StructureDefinition-VRM-ExtractionErrorMessage.json	3247	14	0	151	0	0	0	0	0	58	0	0	0	0	0	0	0	2	0	0	4213	1606	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-VRM-FetalDeathReportMessage.json	3379	16	0	184	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	4130	1489	0	0	0	27	0	0
fsh-generated/resources/StructureDefinition-VRM-FetalDeathReportUpdateMessage.json	3406	17	0	165	0	0	0	0	0	81	0	0	0	0	0	0	0	4	0	0	4024	1428	0	10	0	21	0	0
fsh-generated/resources/StructureDefinition-VRM-IndustryOccupationCodingHeader.json	2101	20	0	79	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	1703	1190	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-VRM-IndustryOccupationCodingMessage.json	3195	22	0	157	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	4282	1588	0	0	0	18	0	2
fsh-generated/resources/StructureDefinition-VRM-IndustryOccupationCodingUpdateHeader.json	2139	17	0	70	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	1802	1725	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-VRM-IndustryOccupationCodingUpdateMessage.json	3435	17	0	173	0	0	0	0	0	55	0	0	0	0	0	0	0	8	0	0	4319	1929	0	0	0	20	0	0
fsh-generated/resources/StructureDefinition-VRM-MaternalLinkageRequestHeader.json	1623	17	0	73	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	1674	1574	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-VRM-MaternalLinkageRequestMessage.json	2716	20	0	127	0	0	0	0	0	82	0	0	0	0	0	0	0	2	0	0	3439	1500	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-VRM-MaternalLinkageSubmissionMessage.json	3425	11	0	573	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	4401	1244	0	0	0	22	0	0
fsh-generated/resources/StructureDefinition-VRM-MaternalLinkageUpdateMessage.json	3401	17	0	166	0	0	0	0	0	54	0	0	0	0	0	0	0	5	0	0	4515	1247	0	0	0	19	0	0
fsh-generated/resources/StructureDefinition-VRM-MessageBundle.json	645	22	0	28	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	1483	902	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-VRM-MessageParameters.json	8140	17	0	43	0	0	0	0	0	62	0	0	0	0	0	0	0	1	0	0	3064	1241	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-VRM-Outcome.json	659	24	0	37	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	827	777	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-VRM-RecentPregnancyParameters.json	8232	16	0	26	0	0	0	0	8	80	0	0	0	0	0	0	0	0	0	0	3030	1249	0	0	0	15	0	0
fsh-generated/resources/StructureDefinition-VRM-StatusHeader.json	2246	22	0	113	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	1768	1404	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-VRM-StatusMessage.json	2610	18	0	134	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	3313	2215	0	0	0	15	0	0
fsh-generated/resources/StructureDefinition-VRM-StatusParameters.json	9137	20	0	28	0	0	0	0	0	56	0	0	6	0	0	0	0	0	0	0	3716	1013	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-VRM-SubmissionHeader.json	1677	14	0	26	1	0	0	0	0	41	0	0	0	0	0	0	0	7	0	0	1593	1001	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-VRM-UpdateHeader.json	1653	22	0	16	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	1530	1169	0	0	0	17	0	0
fsh-generated/resources/StructureDefinition-VRM-VoidHeader.json	1650	17	0	79	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	1513	1066	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-VRM-VoidMessage.json	2643	13	0	206	0	0	0	0	0	37	0	0	1	0	0	0	0	3	0	0	5567	1743	0	0	0	26	0	0
fsh-generated/resources/StructureDefinition-VRM-VoidParameters.json	9204	28	0	32	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	4973	1682	0	0	0	29	0	0
fsh-generated/resources/StructureDefinition-VRM-birth-record-identifier-child.json	5519	20	0	59	0	0	0	0	0	168	0	0	0	0	0	0	0	6	0	0	4387	2267	0	0	0	33	0	0
fsh-generated/resources/StructureDefinition-VRM-fetal-death-record-identifier.json	5503	16	0	41	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	4595	3979	0	0	0	41	0	0
fsh-generated/resources/StructureDefinition-VRM-maternal-linkage-content-bundle.json	5791	16	0	59	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	4885	2793	0	0	0	23	0	0
fsh-generated/resources/ValueSet-Payload-version-vs.json	498	17	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	76	723	0	1	0	1	0	0
fsh-generated/resources/ValueSet-VRM-AcknowledgementHeaderURI-vs.json	841	17	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	77	380	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VRM-CauseOfDeathCodingHeaderURI-vs.json	781	20	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	129	281	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VRM-CauseOfDeathCodingUpdateHeaderURI-vs.json	827	21	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	98	338	0	0	0	0	0	0
